Target Name	Target Accession	Target Length	Query Name	Query Accession	Query Length	E-value	Score	Bias	Domain Index	Domain Count	Cond. E-value	Domain Ind. E-value	Domain Bit-score	Domain Bias	Query Ali. Start	Query Ali. End	Target Ali. Start	Target Ali. End	Target Env. Start	Target Env. End	Acc	Description	Mapped PDB(s)	Number of Identical Sequences
DAPE_COLP3	DAPE_COLP3	399	P06621_refseq_selected_blast_msa	-	368	2.4e-35	127.0	0.0	1	1	4.9e-38	2.7e-35	126.864364624023	0.01	13	359	24	382	12	391	0.81	Succinyl-diaminopimelate desuccinylase		0
DAPE_SHEFN	DAPE_SHEFN	377	P06621_refseq_selected_blast_msa	-	368	2.4e-35	127.0	0.0	1	1	4.9e-38	2.7e-35	126.875099182129	0.00	4	366	8	372	5	374	0.83	Succinyl-diaminopimelate desuccinylase		0
DAPE_SHEWM	DAPE_SHEWM	376	P06621_refseq_selected_blast_msa	-	368	2.7e-35	126.9	0.0	1	1	5.5e-38	3.0e-35	126.70011138916	0.00	6	361	10	367	5	374	0.82	Succinyl-diaminopimelate desuccinylase		0
DAPE_SHEPW	DAPE_SHEPW	381	P06621_refseq_selected_blast_msa	-	368	3.4e-35	126.5	0.0	1	1	7.1e-38	3.9e-35	126.333213806152	0.00	3	363	11	373	9	378	0.82	Succinyl-diaminopimelate desuccinylase		0
DAPE_RICBR	DAPE_RICBR	391	P06621_refseq_selected_blast_msa	-	368	3.8e-35	126.4	0.0	1	1	8.6e-38	4.7e-35	126.062965393066	0.00	5	360	6	370	3	378	0.80	Succinyl-diaminopimelate desuccinylase		0
DAPE_HAEPS	DAPE_HAEPS	377	P06621_refseq_selected_blast_msa	-	368	4.0e-35	126.3	0.0	1	1	9.2e-38	5.0e-35	125.973655700684	0.00	3	355	7	361	5	373	0.81	Succinyl-diaminopimelate desuccinylase		0
DAPE_RICB8	DAPE_RICB8	391	P06621_refseq_selected_blast_msa	-	368	4.2e-35	126.2	0.0	1	1	9.6e-38	5.2e-35	125.911918640137	0.00	5	360	6	370	3	378	0.80	Succinyl-diaminopimelate desuccinylase		0
DAPE_RUTMC	DAPE_RUTMC	376	P06621_refseq_selected_blast_msa	-	368	4.4e-35	126.1	0.0	1	1	9.4e-38	5.1e-35	125.937004089355	0.00	2	357	5	363	4	374	0.83	Succinyl-diaminopimelate desuccinylase		0
ARGE_VIBVU	ARGE_VIBVU	378	P06621_refseq_selected_blast_msa	-	368	4.9e-35	126.0	0.0	1	1	2.8e-37	1.5e-34	124.364929199219	0.00	19	365	28	373	15	376	0.78	Acetylornithine deacetylase		0
DAPE_POLSJ	DAPE_POLSJ	425	P06621_refseq_selected_blast_msa	-	368	5.5e-35	125.8	0.0	1	1	3.4e-37	1.8e-34	124.110450744629	0.01	56	367	82	402	49	403	0.81	Succinyl-diaminopimelate desuccinylase		0
DAPE_ZYMMO	DAPE_ZYMMO	376	P06621_refseq_selected_blast_msa	-	368	6.2e-35	125.7	0.0	1	1	1.6e-37	8.5e-35	125.20735168457	0.03	4	356	10	362	8	371	0.83	Succinyl-diaminopimelate desuccinylase		0
DAPE_OLICO	DAPE_OLICO	384	P06621_refseq_selected_blast_msa	-	368	6.7e-35	125.6	0.0	1	1	1.8e-37	9.7e-35	125.02481842041	0.02	11	365	14	379	5	382	0.80	Succinyl-diaminopimelate desuccinylase		0
DAPE_CAMFF	DAPE_CAMFF	365	P06621_refseq_selected_blast_msa	-	368	6.9e-35	125.5	0.0	1	1	1.6e-37	8.8e-35	125.154479980469	0.00	2	357	4	353	3	363	0.83	Succinyl-diaminopimelate desuccinylase		0
DAPE_VESOH	DAPE_VESOH	376	P06621_refseq_selected_blast_msa	-	368	7.4e-35	125.4	0.0	1	1	1.7e-37	9.5e-35	125.056648254395	0.00	3	357	6	363	4	374	0.83	Succinyl-diaminopimelate desuccinylase		0
DAPE_PSEPF	DAPE_PSEPF	383	P06621_refseq_selected_blast_msa	-	368	7.5e-35	125.4	0.1	1	1	1.7e-37	9.2e-35	125.093696594238	0.11	24	357	30	370	15	381	0.85	Succinyl-diaminopimelate desuccinylase		0
DAPE_NITSB	DAPE_NITSB	364	P06621_refseq_selected_blast_msa	-	368	9.7e-35	125.0	0.0	1	1	2.2e-37	1.2e-34	124.742980957031	0.00	2	357	4	353	3	363	0.81	Succinyl-diaminopimelate desuccinylase		0
ARGE_VIBVY	ARGE_VIBVY	378	P06621_refseq_selected_blast_msa	-	368	1.0e-34	124.9	0.0	1	1	6.2e-37	3.4e-34	123.249687194824	0.00	19	365	28	373	13	376	0.77	Acetylornithine deacetylase		0
DAPE_METNO	DAPE_METNO	396	P06621_refseq_selected_blast_msa	-	368	1.9e-34	124.1	0.2	1	1	4.6e-37	2.5e-34	123.65714263916	0.17	6	365	12	382	8	384	0.79	Succinyl-diaminopimelate desuccinylase		0
DAPE_HAES1	DAPE_HAES1	377	P06621_refseq_selected_blast_msa	-	368	2.1e-34	123.9	0.0	1	1	4.4e-37	2.4e-34	123.749603271484	0.00	3	362	7	367	5	373	0.80	Succinyl-diaminopimelate desuccinylase		0
DAPE_METS4	DAPE_METS4	396	P06621_refseq_selected_blast_msa	-	368	2.3e-34	123.8	0.2	1	1	5.5e-37	3.0e-34	123.40470123291	0.19	6	365	12	382	8	384	0.81	Succinyl-diaminopimelate desuccinylase		0
DAPE_HISS2	DAPE_HISS2	377	P06621_refseq_selected_blast_msa	-	368	2.6e-34	123.6	0.0	1	1	5.4e-37	3.0e-34	123.431777954102	0.00	3	357	7	362	5	373	0.80	Succinyl-diaminopimelate desuccinylase		0
DAPE_ACTPJ	DAPE_ACTPJ	377	P06621_refseq_selected_blast_msa	-	368	2.7e-34	123.6	0.0	1	1	5.8e-37	3.2e-34	123.336029052734	0.01	3	360	7	366	5	374	0.81	Succinyl-diaminopimelate desuccinylase		0
DAPE_RHOP2	DAPE_RHOP2	389	P06621_refseq_selected_blast_msa	-	368	2.8e-34	123.5	0.2	1	1	6.1e-37	3.3e-34	123.260940551758	0.15	8	366	12	385	5	387	0.79	Succinyl-diaminopimelate desuccinylase		0
DAPE_SULNB	DAPE_SULNB	367	P06621_refseq_selected_blast_msa	-	368	3.1e-34	123.4	0.0	1	1	7.2e-37	3.9e-34	123.027816772461	0.00	2	362	4	358	3	363	0.84	Succinyl-diaminopimelate desuccinylase		0
DAPE_EHRCJ	DAPE_EHRCJ	380	P06621_refseq_selected_blast_msa	-	368	3.7e-34	123.1	0.0	1	1	8.4e-37	4.6e-34	122.809371948242	0.00	19	364	23	372	6	376	0.81	Succinyl-diaminopimelate desuccinylase		0
DAPE_STAAR	DAPE_STAAR	407	P06621_refseq_selected_blast_msa	-	368	5.5e-34	122.5	0.0	1	2	4.3e-27	2.3e-24	90.8606643676758	0.01	3	210	11	213	9	223	0.86	Probable succinyl-diaminopimelate desuccinylase		0
DAPE_STAAR	DAPE_STAAR	407	P06621_refseq_selected_blast_msa	-	368	5.5e-34	122.5	0.0	2	2	1.6e-08	8.6e-06	29.7773208618164	0.00	214	329	248	361	243	394	0.77	Probable succinyl-diaminopimelate desuccinylase		0
DAPE_RICTY	DAPE_RICTY	383	P06621_refseq_selected_blast_msa	-	368	7.4e-34	122.1	0.0	1	1	1.6e-36	8.7e-34	121.891441345215	0.00	4	365	5	379	2	382	0.81	Succinyl-diaminopimelate desuccinylase		0
DAPE_PHEZH	DAPE_PHEZH	380	P06621_refseq_selected_blast_msa	-	368	7.8e-34	122.0	6.4	1	1	1.7e-36	9.0e-34	121.835319519043	6.35	5	367	11	377	7	378	0.83	Succinyl-diaminopimelate desuccinylase		0
DAPE_EHRCR	DAPE_EHRCR	381	P06621_refseq_selected_blast_msa	-	368	8.6e-34	121.9	0.0	1	1	2.0e-36	1.1e-33	121.577301025391	0.00	24	365	25	373	9	376	0.81	Succinyl-diaminopimelate desuccinylase		0
DAPE_EHRRG	DAPE_EHRRG	383	P06621_refseq_selected_blast_msa	-	368	1.0e-33	121.7	0.0	1	1	2.3e-36	1.2e-33	121.382041931152	0.00	25	365	26	374	6	377	0.84	Succinyl-diaminopimelate desuccinylase		0
DAPE_POLNA	DAPE_POLNA	406	P06621_refseq_selected_blast_msa	-	368	1.0e-33	121.6	0.0	1	1	5.0e-35	2.7e-32	116.962753295898	0.00	56	367	81	401	65	402	0.83	Succinyl-diaminopimelate desuccinylase		0
DAPE_GRABC	DAPE_GRABC	383	P06621_refseq_selected_blast_msa	-	368	1.0e-33	121.6	0.1	1	1	2.4e-36	1.3e-33	121.28099822998	0.06	5	357	8	366	5	375	0.80	Succinyl-diaminopimelate desuccinylase		0
DAPE1_RUEST	DAPE1_RUEST	381	P06621_refseq_selected_blast_msa	-	368	1.3e-33	121.3	0.9	1	1	2.9e-36	1.6e-33	121.035865783691	0.94	3	362	8	373	7	379	0.76	Succinyl-diaminopimelate desuccinylase 1		0
DAPE_LEGPL	DAPE_LEGPL	377	P06621_refseq_selected_blast_msa	-	368	1.4e-33	121.2	0.0	1	1	3.2e-36	1.7e-33	120.91015625	0.00	5	355	8	361	4	373	0.85	Succinyl-diaminopimelate desuccinylase		0
DAPE_BRADU	DAPE_BRADU	388	P06621_refseq_selected_blast_msa	-	368	1.5e-33	121.1	0.1	1	1	3.4e-36	1.8e-33	120.819580078125	0.05	6	366	9	384	4	386	0.80	Succinyl-diaminopimelate desuccinylase		0
DAPE_EHRRW	DAPE_EHRRW	383	P06621_refseq_selected_blast_msa	-	368	1.8e-33	120.8	0.0	1	1	4.1e-36	2.2e-33	120.542114257812	0.00	25	365	26	374	6	377	0.84	Succinyl-diaminopimelate desuccinylase		0
DAPE_RICFE	DAPE_RICFE	381	P06621_refseq_selected_blast_msa	-	368	1.9e-33	120.7	0.0	1	1	4.1e-36	2.2e-33	120.54801940918	0.00	4	365	5	377	2	380	0.79	Succinyl-diaminopimelate desuccinylase		0
DAPE_NITHX	DAPE_NITHX	389	P06621_refseq_selected_blast_msa	-	368	2.1e-33	120.6	0.1	1	1	4.7e-36	2.5e-33	120.357147216797	0.06	6	365	10	384	5	387	0.81	Succinyl-diaminopimelate desuccinylase		0
DAPE_HAEDU	DAPE_HAEDU	376	P06621_refseq_selected_blast_msa	-	368	3.8e-33	119.8	0.0	1	1	8.2e-36	4.4e-33	119.557739257812	0.00	2	366	6	372	5	374	0.82	Succinyl-diaminopimelate desuccinylase		0
DAPE_SULDN	DAPE_SULDN	365	P06621_refseq_selected_blast_msa	-	368	3.9e-33	119.7	0.0	1	1	9.0e-36	4.9e-33	119.426467895508	0.00	3	364	5	360	3	363	0.82	Succinyl-diaminopimelate desuccinylase		0
DAPE_LEGPC	DAPE_LEGPC	377	P06621_refseq_selected_blast_msa	-	368	4.0e-33	119.7	0.0	1	1	9.9e-36	5.4e-33	119.291648864746	0.00	5	355	8	361	5	373	0.85	Succinyl-diaminopimelate desuccinylase		0
DAPE_ERYLH	DAPE_ERYLH	378	P06621_refseq_selected_blast_msa	-	368	4.8e-33	119.5	0.1	1	1	1.3e-35	7.0e-33	118.902290344238	0.11	20	364	20	371	5	375	0.76	Succinyl-diaminopimelate desuccinylase		0
DAPE_RICRS	DAPE_RICRS	381	P06621_refseq_selected_blast_msa	-	368	6.2e-33	119.1	0.0	1	1	1.4e-35	7.6e-33	118.78784942627	0.00	3	365	4	377	2	380	0.77	Succinyl-diaminopimelate desuccinylase		0
DAPE_RICRO	DAPE_RICRO	381	P06621_refseq_selected_blast_msa	-	368	6.2e-33	119.1	0.0	1	1	1.4e-35	7.6e-33	118.78784942627	0.00	3	365	4	377	2	380	0.77	Succinyl-diaminopimelate desuccinylase		0
DAPE_STAAN	DAPE_STAAN	407	P06621_refseq_selected_blast_msa	-	368	6.4e-33	119.0	0.0	1	2	5.5e-26	3.0e-23	87.2198257446289	0.01	3	210	11	213	9	224	0.86	Probable succinyl-diaminopimelate desuccinylase		0
DAPE_STAAN	DAPE_STAAN	407	P06621_refseq_selected_blast_msa	-	368	6.4e-33	119.0	0.0	2	2	1.4e-08	7.8e-06	29.9062938690186	0.00	214	333	248	365	243	395	0.77	Probable succinyl-diaminopimelate desuccinylase		0
DAPE2_RUEST	DAPE2_RUEST	395	P06621_refseq_selected_blast_msa	-	368	6.6e-33	119.0	0.0	1	1	1.6e-35	8.5e-33	118.635482788086	0.04	4	356	18	376	16	387	0.76	Succinyl-diaminopimelate desuccinylase 2		0
DAPE_RICPR	DAPE_RICPR	383	P06621_refseq_selected_blast_msa	-	368	6.6e-33	119.0	0.0	1	1	1.5e-35	8.0e-33	118.710372924805	0.00	4	358	5	372	2	382	0.78	Succinyl-diaminopimelate desuccinylase		0
DAPE_NITWN	DAPE_NITWN	389	P06621_refseq_selected_blast_msa	-	368	7.1e-33	118.9	0.0	1	1	1.6e-35	8.5e-33	118.6337890625	0.01	6	365	10	384	5	387	0.81	Succinyl-diaminopimelate desuccinylase		0
DAPE_RHOPB	DAPE_RHOPB	392	P06621_refseq_selected_blast_msa	-	368	9.0e-33	118.5	1.0	1	1	2.1e-35	1.1e-32	118.204925537109	1.02	9	366	16	388	9	390	0.79	Succinyl-diaminopimelate desuccinylase		0
DAPE_STAAM	DAPE_STAAM	400	P06621_refseq_selected_blast_msa	-	368	9.2e-33	118.5	0.0	1	2	5.3e-26	2.9e-23	87.2828979492188	0.01	3	210	11	213	9	224	0.86	Probable succinyl-diaminopimelate desuccinylase		0
DAPE_STAAM	DAPE_STAAM	400	P06621_refseq_selected_blast_msa	-	368	9.2e-33	118.5	0.0	2	2	2.1e-08	1.1e-05	29.3765087127686	0.00	214	324	248	356	243	393	0.80	Probable succinyl-diaminopimelate desuccinylase		0
DAPE_ARCB4	DAPE_ARCB4	366	P06621_refseq_selected_blast_msa	-	368	9.5e-33	118.5	0.0	1	1	2.0e-35	1.1e-32	118.285209655762	0.00	3	366	5	364	3	366	0.81	Succinyl-diaminopimelate desuccinylase		0
P20D1_ARTBC	P20D1_ARTBC	460	P06621_refseq_selected_blast_msa	-	368	1.1e-32	118.3	0.0	1	1	5.7e-35	3.1e-32	116.78303527832	0.00	2	283	67	369	66	373	0.78	Probable carboxypeptidase ARB_01041		0
P20D1_PARBD	P20D1_PARBD	442	P06621_refseq_selected_blast_msa	-	368	1.1e-32	118.3	0.0	1	1	5.7e-35	3.1e-32	116.776344299316	0.03	2	283	56	353	55	360	0.79	Probable carboxypeptidase PADG_04062		0
DAPE_LEGPH	DAPE_LEGPH	377	P06621_refseq_selected_blast_msa	-	368	1.5e-32	117.8	0.0	1	1	3.6e-35	1.9e-32	117.455917358398	0.00	7	355	10	361	5	373	0.84	Succinyl-diaminopimelate desuccinylase		0
DAPE_LEGPA	DAPE_LEGPA	377	P06621_refseq_selected_blast_msa	-	368	1.5e-32	117.8	0.0	1	1	3.6e-35	1.9e-32	117.455917358398	0.00	7	355	10	361	5	373	0.84	Succinyl-diaminopimelate desuccinylase		0
DAPE_STAAW	DAPE_STAAW	407	P06621_refseq_selected_blast_msa	-	368	1.6e-32	117.7	0.0	1	2	1.4e-25	7.5e-23	85.9115447998047	0.00	3	204	11	207	9	218	0.86	Probable succinyl-diaminopimelate desuccinylase		0
DAPE_STAAW	DAPE_STAAW	407	P06621_refseq_selected_blast_msa	-	368	1.6e-32	117.7	0.0	2	2	1.4e-08	7.8e-06	29.9062938690186	0.00	214	333	248	365	243	395	0.77	Probable succinyl-diaminopimelate desuccinylase		0
DAPE_STAAS	DAPE_STAAS	407	P06621_refseq_selected_blast_msa	-	368	1.6e-32	117.7	0.0	1	2	1.4e-25	7.5e-23	85.9115447998047	0.00	3	204	11	207	9	218	0.86	Probable succinyl-diaminopimelate desuccinylase		0
DAPE_STAAS	DAPE_STAAS	407	P06621_refseq_selected_blast_msa	-	368	1.6e-32	117.7	0.0	2	2	1.4e-08	7.8e-06	29.9062938690186	0.00	214	333	248	365	243	395	0.77	Probable succinyl-diaminopimelate desuccinylase		0
P20D1_ARTOC	P20D1_ARTOC	455	P06621_refseq_selected_blast_msa	-	368	1.8e-32	117.6	0.0	1	1	1.0e-34	5.6e-32	115.932083129883	0.01	2	283	62	364	61	368	0.78	Probable carboxypeptidase MCYG_07204		0
DAPE_RICAH	DAPE_RICAH	381	P06621_refseq_selected_blast_msa	-	368	1.8e-32	117.6	0.0	1	1	3.8e-35	2.1e-32	117.369201660156	0.00	4	357	5	369	2	380	0.78	Succinyl-diaminopimelate desuccinylase		0
P20D1_TRIVH	P20D1_TRIVH	460	P06621_refseq_selected_blast_msa	-	368	1.9e-32	117.5	0.0	1	1	1.0e-34	5.6e-32	115.934272766113	0.01	2	283	67	369	66	373	0.78	Probable carboxypeptidase TRV_02791		0
DAPE_RICPU	DAPE_RICPU	381	P06621_refseq_selected_blast_msa	-	368	2.0e-32	117.4	0.0	1	1	4.5e-35	2.4e-32	117.120613098145	0.00	4	365	5	377	2	380	0.76	Succinyl-diaminopimelate desuccinylase		0
DAPE_RICAE	DAPE_RICAE	381	P06621_refseq_selected_blast_msa	-	368	2.0e-32	117.4	0.0	1	1	4.5e-35	2.4e-32	117.120613098145	0.00	4	365	5	377	2	380	0.76	Succinyl-diaminopimelate desuccinylase		0
DAPE_RICCN	DAPE_RICCN	381	P06621_refseq_selected_blast_msa	-	368	2.0e-32	117.4	0.0	1	1	4.5e-35	2.4e-32	117.120613098145	0.00	4	365	5	377	2	380	0.76	Succinyl-diaminopimelate desuccinylase		0
ACDAS_XANCP	ACDAS_XANCP	366	P06621_refseq_selected_blast_msa	-	368	2.3e-32	117.2	0.2	1	1	5.6e-35	3.0e-32	116.809104919434	0.17	2	365	9	362	8	364	0.77	N-acetyl-L-citrulline deacetylase	2f7v_A	0
LYSK_SULAC	LYSK_SULAC	346	P06621_refseq_selected_blast_msa	-	368	2.7e-32	117.0	0.0	1	1	5.6e-35	3.1e-32	116.801834106445	0.00	61	365	58	339	16	342	0.86	[LysW]-lysine/[LysW]-ornithine hydrolase		0
P20D1_PARBP	P20D1_PARBP	442	P06621_refseq_selected_blast_msa	-	368	2.9e-32	116.9	0.0	1	1	1.6e-34	8.8e-32	115.291557312012	0.02	2	283	56	353	55	358	0.79	Probable carboxypeptidase PABG_01461		0
P20D1_PARBA	P20D1_PARBA	442	P06621_refseq_selected_blast_msa	-	368	3.0e-32	116.8	0.1	1	1	1.6e-34	8.5e-32	115.333953857422	0.08	2	283	56	353	55	360	0.80	Probable carboxypeptidase PAAG_00768		0
DAPE_BLOPB	DAPE_BLOPB	384	P06621_refseq_selected_blast_msa	-	368	3.0e-32	116.8	0.0	1	1	7.0e-35	3.8e-32	116.495048522949	0.00	3	354	8	366	6	380	0.84	Succinyl-diaminopimelate desuccinylase		0
P20D1_ARTGP	P20D1_ARTGP	461	P06621_refseq_selected_blast_msa	-	368	3.1e-32	116.8	0.0	1	1	1.7e-34	9.4e-32	115.194686889648	0.00	2	281	68	368	67	373	0.77	Probable carboxypeptidase MGYG_04702		0
P20D1_ASPCL	P20D1_ASPCL	452	P06621_refseq_selected_blast_msa	-	368	3.2e-32	116.7	0.5	1	1	1.7e-34	9.4e-32	115.189842224121	0.46	3	288	77	374	75	379	0.82	Probable carboxypeptidase ACLA_088580		0
DAPE_RICM5	DAPE_RICM5	381	P06621_refseq_selected_blast_msa	-	368	5.4e-32	116.0	0.0	1	1	1.3e-34	7.0e-32	115.618110656738	0.00	4	365	5	377	2	380	0.77	Succinyl-diaminopimelate desuccinylase		0
DAPE_RHORT	DAPE_RHORT	392	P06621_refseq_selected_blast_msa	-	368	5.8e-32	115.9	0.0	1	1	1.7e-34	9.4e-32	115.198699951172	0.01	3	359	6	378	5	385	0.81	Succinyl-diaminopimelate desuccinylase		0
DAPE_CAMC5	DAPE_CAMC5	365	P06621_refseq_selected_blast_msa	-	368	1.8e-31	114.3	0.0	1	1	3.6e-34	2.0e-31	114.136428833008	0.00	28	365	27	361	3	364	0.84	Succinyl-diaminopimelate desuccinylase		0
DAPE_BUCAP	DAPE_BUCAP	375	P06621_refseq_selected_blast_msa	-	368	1.9e-31	114.2	0.0	1	1	3.9e-34	2.1e-31	114.019508361816	0.00	4	367	8	372	5	373	0.84	Succinyl-diaminopimelate desuccinylase		0
DAPE_WOLSU	DAPE_WOLSU	364	P06621_refseq_selected_blast_msa	-	368	2.5e-31	113.8	0.0	1	1	5.4e-34	2.9e-31	113.572090148926	0.00	36	355	35	353	5	363	0.80	Succinyl-diaminopimelate desuccinylase		0
DAPE_BUCAT	DAPE_BUCAT	375	P06621_refseq_selected_blast_msa	-	368	6.1e-31	112.5	0.0	1	1	1.4e-33	7.7e-31	112.192916870117	0.00	3	354	7	359	5	371	0.85	Succinyl-diaminopimelate desuccinylase		0
DAPE_BUCA5	DAPE_BUCA5	375	P06621_refseq_selected_blast_msa	-	368	6.1e-31	112.5	0.0	1	1	1.4e-33	7.7e-31	112.192916870117	0.00	3	354	7	359	5	371	0.85	Succinyl-diaminopimelate desuccinylase		0
ACY1A_RAT	ACY1A_RAT	408	P06621_refseq_selected_blast_msa	-	368	6.9e-31	112.4	0.0	1	1	3.2e-33	1.7e-30	111.037612915039	0.00	24	336	34	363	13	396	0.82	Aminoacylase-1A		0
DAPE_ANAMM	DAPE_ANAMM	381	P06621_refseq_selected_blast_msa	-	368	1.1e-30	111.7	0.0	1	1	2.5e-33	1.4e-30	111.380508422852	0.00	26	365	28	370	8	373	0.84	Succinyl-diaminopimelate desuccinylase		0
DAPE_ANAMF	DAPE_ANAMF	381	P06621_refseq_selected_blast_msa	-	368	1.1e-30	111.7	0.0	1	1	2.5e-33	1.4e-30	111.380508422852	0.00	26	365	28	370	8	373	0.84	Succinyl-diaminopimelate desuccinylase		0
DAPE_CAMLR	DAPE_CAMLR	366	P06621_refseq_selected_blast_msa	-	368	1.1e-30	111.6	0.0	1	1	2.7e-33	1.4e-30	111.287384033203	0.00	5	359	7	356	3	364	0.81	Succinyl-diaminopimelate desuccinylase		0
P20D1_ASPTN	P20D1_ASPTN	433	P06621_refseq_selected_blast_msa	-	368	1.4e-30	111.3	0.1	1	1	8.0e-33	4.3e-30	109.719535827637	0.01	4	263	63	334	60	359	0.78	Probable carboxypeptidase ATEG_02905		0
DAPE_XANP2	DAPE_XANP2	375	P06621_refseq_selected_blast_msa	-	368	1.6e-30	111.1	0.0	1	1	3.9e-33	2.1e-30	110.726341247559	0.01	15	367	14	369	1	370	0.81	Succinyl-diaminopimelate desuccinylase		0
DAPE_RICCK	DAPE_RICCK	384	P06621_refseq_selected_blast_msa	-	368	2.3e-30	110.6	0.0	1	1	4.8e-33	2.6e-30	110.44987487793	0.00	24	364	22	376	2	380	0.75	Succinyl-diaminopimelate desuccinylase		0
FAPD_BACHD	FAPD_BACHD	427	P06621_refseq_selected_blast_msa	-	368	2.6e-30	110.4	0.0	1	1	4.9e-31	2.7e-28	103.836265563965	0.00	2	366	22	419	21	421	0.79	N-formyl-4-amino-5-aminomethyl-2-methylpyrimidine deformylase		0
ACY1_MOUSE	ACY1_MOUSE	408	P06621_refseq_selected_blast_msa	-	368	2.7e-30	110.4	0.0	1	1	1.7e-32	9.0e-30	108.678527832031	0.00	26	336	36	363	28	395	0.83	Aminoacylase-1		0
P20D1_UNCRE	P20D1_UNCRE	445	P06621_refseq_selected_blast_msa	-	368	3.0e-30	110.3	0.0	1	1	1.7e-32	9.1e-30	108.662284851074	0.00	2	286	55	364	54	372	0.75	Probable carboxypeptidase UREG_07869		0
DAPE_BUCAI	DAPE_BUCAI	375	P06621_refseq_selected_blast_msa	-	368	3.0e-30	110.2	0.0	1	1	7.0e-33	3.8e-30	109.901611328125	0.00	3	354	7	359	5	371	0.85	Succinyl-diaminopimelate desuccinylase		0
ARGE_BUCAP	ARGE_BUCAP	381	P06621_refseq_selected_blast_msa	-	368	3.0e-30	110.2	0.0	1	1	1.5e-32	8.3e-30	108.793899536133	0.00	12	366	22	377	9	379	0.78	Acetylornithine deacetylase		0
DAPE_WIGBR	DAPE_WIGBR	376	P06621_refseq_selected_blast_msa	-	368	4.4e-30	109.7	0.0	1	1	1.1e-32	6.0e-30	109.247779846191	0.00	5	354	7	358	3	370	0.82	Succinyl-diaminopimelate desuccinylase		0
LYSK_SACS2	LYSK_SACS2	346	P06621_refseq_selected_blast_msa	-	368	4.5e-30	109.7	0.0	1	1	9.4e-33	5.1e-30	109.480239868164	0.00	61	363	59	337	13	342	0.82	[LysW]-lysine/[LysW]-ornithine hydrolase		0
DAPE_CAMC1	DAPE_CAMC1	363	P06621_refseq_selected_blast_msa	-	368	6.2e-30	109.2	0.0	1	1	1.3e-32	7.2e-30	109.000625610352	0.00	2	365	3	359	2	362	0.82	Succinyl-diaminopimelate desuccinylase		0
DAPE_STAES	DAPE_STAES	405	P06621_refseq_selected_blast_msa	-	368	6.5e-30	109.1	0.1	1	2	4.8e-27	2.6e-24	90.6922225952148	0.10	3	211	11	214	10	221	0.83	Probable succinyl-diaminopimelate desuccinylase		0
DAPE_STAES	DAPE_STAES	405	P06621_refseq_selected_blast_msa	-	368	6.5e-30	109.1	0.1	2	2	0.00018	0.098	16.4236946105957	0.01	225	322	259	353	251	387	0.79	Probable succinyl-diaminopimelate desuccinylase		0
P20D1_COCPS	P20D1_COCPS	452	P06621_refseq_selected_blast_msa	-	368	8.2e-30	108.8	0.0	1	1	7.7e-32	4.2e-29	106.479217529297	0.01	3	288	60	373	58	381	0.74	Probable carboxypeptidase CPSG_08841		0
P20D2_ASPFN	P20D2_ASPFN	430	P06621_refseq_selected_blast_msa	-	368	8.6e-30	108.7	0.1	1	1	4.1e-32	2.2e-29	107.383964538574	0.07	4	279	55	345	52	360	0.71	Probable carboxypeptidase AFLA_037450		0
P20D2_ASPOR	P20D2_ASPOR	430	P06621_refseq_selected_blast_msa	-	368	8.6e-30	108.7	0.1	1	1	4.1e-32	2.2e-29	107.382026672363	0.08	4	279	55	345	52	360	0.71	Probable carboxypeptidase AO090003000058		0
DAPE_STAEQ	DAPE_STAEQ	405	P06621_refseq_selected_blast_msa	-	368	9.1e-30	108.7	0.1	1	2	4.8e-27	2.6e-24	90.6922225952148	0.10	3	211	11	214	10	221	0.83	Probable succinyl-diaminopimelate desuccinylase		0
DAPE_STAEQ	DAPE_STAEQ	405	P06621_refseq_selected_blast_msa	-	368	9.1e-30	108.7	0.1	2	2	0.00025	0.14	15.9397926330566	0.01	225	322	259	353	251	386	0.79	Probable succinyl-diaminopimelate desuccinylase		0
DAPE_ORITI	DAPE_ORITI	388	P06621_refseq_selected_blast_msa	-	368	9.4e-30	108.6	0.0	1	1	3.8e-32	2.1e-29	107.481826782227	0.00	2	358	8	368	7	376	0.81	Succinyl-diaminopimelate desuccinylase		0
P20D1_COCP7	P20D1_COCP7	452	P06621_refseq_selected_blast_msa	-	368	1.0e-29	108.5	0.0	1	1	9.9e-32	5.4e-29	106.119537353516	0.01	3	288	60	373	58	380	0.74	Probable carboxypeptidase CPC735_001200		0
DAPE_ORITB	DAPE_ORITB	388	P06621_refseq_selected_blast_msa	-	368	1.4e-29	108.1	0.0	1	1	3.7e-32	2.0e-29	107.539840698242	0.00	2	358	8	368	7	376	0.82	Succinyl-diaminopimelate desuccinylase		0
DAPE_CAMJ8	DAPE_CAMJ8	365	P06621_refseq_selected_blast_msa	-	368	1.8e-29	107.7	0.0	1	1	3.9e-32	2.1e-29	107.467338562012	0.00	12	365	14	362	4	365	0.79	Succinyl-diaminopimelate desuccinylase		0
P20D1_BLAGS	P20D1_BLAGS	434	P06621_refseq_selected_blast_msa	-	368	1.9e-29	107.6	0.0	1	1	9.0e-32	4.9e-29	106.261711120605	0.02	2	278	56	348	55	364	0.79	Probable carboxypeptidase BDBG_01803		0
